city,cut,color,clarity,carat,depth,table,x,y,z,price
5,1,1,5,0.41,58.1,59.0,4.89,4.95,2.86,772
11,2,4,4,1.31,62.5,56.0,6.95,7.03,4.37,8617
8,2,4,5,1.16,62.1,57.0,6.7,6.73,4.17,6954
10,4,0,7,0.4,60.8,56.0,4.78,4.82,2.92,1133
1,0,2,7,0.33,65.7,54.0,4.37,4.3,2.85,693
4,0,1,3,1.11,64.7,61.0,6.42,6.39,4.14,4873
6,3,2,5,0.5,61.8,58.0,5.1,5.07,3.14,1654
1,3,4,5,0.9,63.0,61.0,6.14,6.05,3.84,3810
0,2,4,6,1.11,60.8,56.0,6.68,6.76,4.08,8508
8,2,3,4,1.27,59.6,57.0,7.09,7.06,4.22,9431
2,2,1,2,0.36,62.0,57.0,4.57,4.53,2.82,810
3,3,5,7,0.33,61.4,58.0,4.45,4.48,2.74,579
10,2,4,4,0.9,61.2,57.0,6.28,6.24,3.83,4064
3,3,2,3,0.9,61.4,58.0,6.13,6.19,3.78,3619
4,3,0,2,1.5,62.1,60.0,7.28,7.22,4.5,11863
6,2,1,2,0.38,60.7,56.0,4.69,4.73,2.86,680
6,1,2,3,1.51,63.4,57.0,7.25,7.29,4.61,9301
1,2,0,2,0.77,62.3,56.0,5.84,5.87,3.65,3158
4,2,3,1,0.39,61.4,54.0,4.71,4.73,2.9,1200
10,4,2,4,0.3,60.9,63.0,4.26,4.31,2.61,704
6,3,3,3,1.33,60.3,58.0,7.16,7.19,4.33,6565
10,2,6,4,1.74,61.1,56.0,7.85,7.79,4.78,11194
4,4,6,3,1.22,63.5,58.0,6.8,6.75,4.3,3443
2,4,0,2,1.01,61.5,54.0,6.4,6.47,3.96,5132
0,1,0,2,0.51,64.0,58.0,5.06,5.03,3.23,1349
2,3,6,4,0.76,61.1,58.0,5.85,5.91,3.59,2148
3,4,5,5,0.39,59.6,57.0,4.77,4.82,2.86,712
12,3,3,3,1.9,63.0,58.0,7.93,7.86,4.97,13919
2,2,1,5,0.43,62.0,57.0,4.82,4.85,3.0,981
10,2,0,4,0.31,61.6,54.0,4.33,4.37,2.68,696
1,0,3,3,0.71,65.6,61.0,5.46,5.37,3.55,1994
2,2,5,3,1.5,60.6,59.0,7.37,7.48,4.5,7253
12,3,4,2,1.11,62.8,61.0,6.63,6.56,4.14,5315
10,3,6,2,1.55,62.5,58.0,7.36,7.4,4.61,7502
11,2,2,7,0.6,62.3,56.0,5.37,5.41,3.36,2652
2,3,2,2,1.43,61.5,58.0,7.27,7.22,4.45,8809
3,1,1,2,0.31,63.7,57.0,4.31,4.29,2.74,698
6,2,0,2,0.52,61.2,57.0,5.18,5.22,3.18,1429
2,2,0,4,0.31,61.8,55.0,4.36,4.34,2.69,877
9,3,3,3,1.29,62.0,58.0,7.03,6.97,4.34,5996
5,3,2,3,0.41,59.0,58.0,4.87,4.89,2.88,604
5,4,4,4,0.9,62.1,57.0,6.17,6.23,3.85,4455
2,1,0,0,1.23,63.7,58.0,6.72,6.79,4.3,3977
10,3,2,3,0.34,61.7,61.0,4.48,4.44,2.75,574
11,2,3,5,0.31,62.2,53.6,4.32,4.35,2.7,557
0,3,1,5,0.55,60.5,58.0,5.32,5.26,3.2,1881
9,2,2,3,1.07,61.2,57.0,6.62,6.59,4.04,4128
3,3,1,5,1.39,61.7,59.0,7.13,7.09,4.39,11248
3,2,2,5,1.1,61.4,56.0,6.64,6.68,4.09,7453
1,1,5,2,0.35,63.6,56.0,4.5,4.53,2.87,472
10,2,5,4,0.34,62.4,55.0,4.51,4.47,2.8,689
7,1,5,2,1.5,64.3,55.0,7.24,7.19,4.64,8736
5,4,3,4,0.36,59.7,56.0,4.64,4.67,2.78,726
11,2,0,5,0.31,61.6,55.0,4.37,4.36,2.69,942
4,2,4,2,1.12,61.6,56.0,6.64,6.68,4.11,6962
1,0,3,7,0.23,61.4,66.0,3.87,3.91,2.39,369
2,2,6,3,2.06,61.9,55.0,8.23,8.19,5.08,11337
0,2,0,2,0.31,62.9,57.0,4.32,4.27,2.7,732
5,3,3,5,0.34,61.2,59.0,4.43,4.49,2.73,596
1,4,2,2,0.9,62.5,59.0,6.06,6.13,3.81,3954
7,2,0,5,0.33,62.6,56.0,4.39,4.43,2.76,781
4,2,1,2,0.43,62.3,57.0,4.78,4.82,2.99,792
11,2,5,7,0.41,61.7,56.0,4.8,4.77,2.95,1061
3,1,4,3,1.01,63.9,58.0,6.35,6.32,4.05,3959
10,2,2,5,0.35,61.4,56.0,4.53,4.56,2.79,706
6,1,2,2,0.53,63.8,56.0,5.16,5.13,3.28,1363
5,4,5,2,1.51,63.0,59.0,7.26,7.31,4.59,8758
10,1,3,1,0.3,63.8,55.0,4.28,4.24,2.72,956
5,4,3,6,0.77,62.7,54.0,5.84,5.89,3.67,3966
3,2,5,7,0.39,60.8,56.0,4.74,4.76,2.89,849
0,1,1,4,0.35,63.1,56.0,4.49,4.54,2.85,663
10,2,2,4,0.42,61.4,57.0,4.78,4.83,2.95,1031
5,4,6,5,1.06,62.6,59.0,6.49,6.57,4.09,4413
9,2,3,5,0.38,59.5,58.0,4.75,4.77,2.83,721
2,4,3,1,0.3,61.4,59.0,4.27,4.3,2.63,831
11,4,4,7,0.41,62.2,58.0,4.71,4.74,2.94,899
8,3,5,2,1.2,62.6,59.0,6.85,6.79,4.27,5712
1,0,1,2,0.8,56.3,63.0,6.22,6.14,3.48,2885
0,2,6,7,0.44,62.1,55.0,4.88,4.91,3.04,726
11,2,0,5,0.52,61.5,56.0,5.19,5.15,3.18,1919
3,3,5,3,2.35,59.9,58.0,8.68,8.61,5.18,17294
1,3,4,4,0.4,62.4,60.0,4.74,4.69,2.94,1035
7,3,5,2,1.01,61.8,59.0,6.37,6.44,3.96,4166
0,3,2,4,0.4,62.5,57.0,4.72,4.69,2.94,1050
11,3,2,3,0.61,60.9,58.0,5.52,5.44,3.34,1401
8,3,0,3,1.3,60.2,59.0,7.05,7.0,4.23,7130
2,4,6,3,2.01,59.3,63.0,8.28,8.22,4.89,8949
10,2,5,2,1.14,60.8,58.0,6.71,6.74,4.09,5096
12,2,2,4,0.3,62.4,56.0,4.3,4.32,2.68,673
2,1,3,3,1.01,63.8,53.0,6.41,6.31,4.06,4185
0,4,2,5,0.71,61.3,56.0,5.7,5.76,3.51,2709
1,2,3,1,0.35,61.9,54.0,4.56,4.58,2.83,1001
1,4,4,5,1.1,63.1,57.0,6.6,6.52,4.14,5729
10,3,6,0,1.17,60.2,61.0,6.9,6.83,4.13,2825
12,2,2,6,0.69,61.6,56.0,5.69,5.71,3.51,3784
1,2,2,3,0.44,61.7,54.0,4.9,4.92,3.03,655
3,2,2,3,0.39,62.2,55.0,4.68,4.71,2.92,587
12,2,0,5,0.31,62.1,56.0,4.35,4.34,2.7,942
11,2,3,4,1.23,62.0,57.0,6.83,6.87,4.25,9863
8,2,3,7,0.32,61.2,56.0,4.41,4.42,2.7,730
6,2,0,2,1.03,59.9,57.0,6.61,6.68,3.98,6460
2,2,1,5,0.77,61.0,56.0,5.91,5.96,3.62,3303
11,2,3,7,0.31,62.1,56.0,4.32,4.35,2.69,707
11,3,0,5,0.54,61.5,58.0,5.21,5.26,3.22,1892
9,2,1,5,0.7,62.2,55.0,5.64,5.67,3.52,3172
7,4,2,6,0.73,60.6,56.0,5.79,5.83,3.52,3720
3,2,6,4,1.0,62.3,56.0,6.43,6.38,3.99,4144
3,3,3,4,0.33,62.3,58.0,4.41,4.45,2.76,666
4,3,6,4,0.3,63.0,59.0,4.27,4.24,2.68,506
5,3,1,5,0.3,62.4,59.0,4.3,4.26,2.67,844
1,4,3,6,0.43,62.3,59.0,4.77,4.83,2.99,1207
0,2,2,4,0.83,62.3,56.4,5.97,6.02,3.73,4592
1,0,6,5,1.01,65.8,55.0,6.29,6.24,4.12,3190
3,2,3,6,0.7,62.8,57.0,5.63,5.68,3.55,3165
10,2,0,3,0.35,61.8,57.0,4.53,4.57,2.81,522
7,2,3,2,0.32,61.4,55.0,4.4,4.46,2.72,461
1,2,3,7,0.5,62.1,55.0,5.05,5.09,3.15,1838
4,2,2,7,1.12,61.4,57.0,6.66,6.69,4.1,9461
5,2,1,5,0.57,60.4,57.0,5.4,5.35,3.25,1949
7,4,0,7,0.61,59.6,57.0,5.56,5.58,3.32,2763
12,2,6,7,1.71,61.6,59.0,7.65,7.68,4.72,10945
10,4,2,6,1.5,60.0,60.0,7.36,7.44,4.44,17279
10,4,4,2,1.26,62.5,56.0,6.88,6.93,4.31,7477
3,1,6,3,2.56,63.6,62.0,8.62,8.57,5.47,15231
5,1,1,5,0.24,63.0,59.0,3.96,4.01,2.51,378
7,2,1,5,1.13,61.7,57.0,6.67,6.71,4.13,9796
1,4,2,2,0.66,59.2,58.0,5.69,5.72,3.38,1918
3,3,5,3,2.04,60.2,59.0,8.28,8.22,4.97,15543
6,3,3,5,0.37,61.2,57.0,4.63,4.59,2.82,833
2,2,4,2,1.2,61.9,54.0,6.83,6.9,4.25,6588
7,2,2,2,1.53,62.6,55.0,7.39,7.37,4.62,12415
4,4,6,2,2.0,61.9,59.0,7.96,8.0,4.94,11404
10,3,0,2,0.42,60.2,57.0,4.89,4.85,2.93,970
3,0,1,3,1.64,63.1,60.0,7.58,7.5,4.75,8954
4,2,3,3,2.01,61.5,55.0,8.15,8.11,5.0,11602
10,3,5,2,0.31,61.3,58.0,4.37,4.34,2.67,523
0,1,3,2,0.9,57.7,62.0,6.29,6.23,3.61,3226
4,2,5,5,0.9,61.3,56.0,6.24,6.2,3.81,3805
7,1,1,2,0.44,63.4,57.0,4.81,4.85,3.06,756
5,2,5,2,0.42,61.0,56.0,4.86,4.83,2.96,914
10,2,4,5,0.34,62.6,54.0,4.45,4.5,2.8,537
7,4,0,3,1.06,60.1,58.0,6.6,6.64,3.98,5293
4,3,4,5,2.05,60.7,61.0,8.25,8.13,4.97,16235
9,4,1,5,0.76,63.4,58.0,5.76,5.82,3.67,3517
2,2,0,6,0.35,60.8,55.0,4.58,4.6,2.79,1330
0,4,5,2,0.34,59.2,61.0,4.57,4.58,2.71,447
1,2,4,4,1.24,61.6,56.0,6.88,6.91,4.25,8299
7,4,2,4,0.28,60.8,58.0,4.24,4.28,2.59,487
1,4,3,4,1.51,60.2,63.0,7.39,7.36,4.44,12430
11,4,1,5,0.71,61.3,60.0,5.74,5.71,3.51,2930
1,0,0,2,0.9,65.7,65.0,6.06,5.94,3.94,3751
8,4,3,7,0.31,62.7,55.0,4.32,4.35,2.72,627
1,4,5,2,1.26,61.9,58.0,6.97,6.92,4.3,6318
12,2,1,2,1.19,61.3,57.0,6.81,6.83,4.18,6911
3,3,2,5,1.02,62.7,59.0,6.44,6.41,4.03,6333
0,2,0,5,0.52,62.0,53.0,5.17,5.21,3.22,1701
10,2,4,2,0.76,61.2,57.0,5.88,5.91,3.61,2765
5,3,3,2,1.09,60.2,60.0,6.7,6.66,4.02,5402
3,2,5,5,0.41,61.5,55.0,4.79,4.83,2.96,683
0,3,3,7,0.3,62.0,58.0,4.29,4.26,2.65,878
3,4,0,4,0.54,63.0,54.0,5.19,5.23,3.28,2016
6,2,2,4,0.8,62.4,55.0,5.92,5.88,3.68,3884
1,2,2,2,1.0,62.4,55.0,6.45,6.37,4.0,4939
12,2,2,7,0.7,61.5,56.0,5.7,5.78,3.53,4439
9,2,3,5,0.5,60.9,58.0,5.1,5.12,3.11,1449
8,2,2,4,0.41,60.6,57.0,4.79,4.84,2.92,1007
12,3,3,6,0.35,59.3,61.0,4.62,4.58,2.73,984
5,2,2,7,1.51,62.6,57.0,7.36,7.25,4.57,16754
6,4,1,2,1.0,63.3,56.0,6.31,6.39,4.02,5026
6,1,1,3,0.91,64.3,57.0,6.0,6.04,3.87,3632
1,2,2,3,1.04,61.2,57.0,6.54,6.6,4.02,4740
9,2,2,1,0.32,61.8,54.0,4.44,4.46,2.75,943
9,2,5,5,1.5,62.6,57.0,7.26,7.31,4.56,9586
6,2,1,4,0.56,61.2,56.0,5.3,5.34,3.26,2085
3,3,4,2,1.31,62.4,58.0,7.02,6.96,4.36,7527
8,2,2,5,0.54,60.1,56.0,5.31,5.28,3.18,1786
10,3,6,3,1.06,62.9,59.0,6.43,6.39,4.03,3391
9,1,3,1,0.3,63.5,55.0,4.26,4.28,2.71,895
0,3,5,5,2.2,62.0,57.0,8.38,8.34,5.18,18364
10,2,2,6,0.51,60.9,57.0,5.16,5.21,3.16,2208
1,2,2,3,0.9,62.4,57.0,6.23,6.15,3.86,3881
5,4,1,5,1.5,61.0,55.0,7.38,7.45,4.52,13963
12,2,1,5,0.31,62.0,56.0,4.36,4.38,2.71,589
11,4,3,6,0.3,60.7,57.0,4.35,4.37,2.65,691
12,3,3,4,0.36,61.2,60.0,4.59,4.56,2.8,932
2,4,1,3,1.05,62.3,56.0,6.47,6.54,4.05,4851
5,2,1,7,0.28,62.4,56.0,4.16,4.2,2.61,646
5,2,0,2,1.01,62.0,57.0,6.44,6.37,3.97,5939
10,2,3,2,0.9,62.1,56.0,6.16,6.2,3.84,4161
11,2,2,7,0.34,61.0,56.0,4.54,4.57,2.78,1003
0,4,3,5,0.78,61.7,58.0,5.87,5.92,3.64,3074
5,2,4,3,0.72,61.3,56.0,5.77,5.75,3.53,2393
11,1,2,2,0.41,63.4,57.0,4.73,4.74,3.0,705
6,0,6,3,2.5,66.9,58.0,8.36,8.22,5.55,14652
11,2,2,2,0.37,60.2,53.0,4.74,4.7,2.84,844
10,3,2,7,1.02,61.5,60.0,6.5,6.45,3.98,8445
10,4,6,3,1.01,61.9,59.0,6.34,6.38,3.94,3592
8,0,5,3,0.99,68.1,56.0,6.21,6.06,4.18,2811
11,3,4,3,1.28,61.9,56.0,7.02,6.94,4.32,5949
3,2,0,5,0.54,60.9,56.0,5.3,5.27,3.22,1763
1,1,2,5,0.71,63.8,58.0,5.61,5.64,3.59,2777
5,4,1,0,1.19,60.2,61.0,6.87,6.91,4.15,3508
3,4,3,5,1.7,63.1,57.0,7.53,7.62,4.78,15937
6,4,2,3,0.9,61.4,57.0,6.21,6.24,3.82,3519
1,2,4,3,2.01,60.1,57.0,8.24,8.2,4.94,15562
8,3,5,4,1.7,59.8,59.0,7.79,7.7,4.63,12737
10,4,3,2,0.42,62.5,56.0,4.8,4.83,3.01,737
0,4,0,2,1.0,62.2,58.0,6.34,6.45,3.98,5621
8,3,5,4,1.98,62.5,58.0,7.95,7.99,4.98,16171
2,2,2,4,1.03,61.5,56.0,6.47,6.53,4.0,7906
9,2,0,2,0.71,61.9,59.0,5.69,5.72,3.53,2764
11,1,1,4,1.0,60.0,65.0,6.48,6.43,3.87,7190
7,1,2,7,1.01,61.1,65.0,6.38,6.42,3.91,8956
3,4,4,2,1.02,63.0,58.0,6.34,6.4,4.01,4617
11,3,5,3,2.55,62.9,58.0,8.7,8.59,5.44,14351
1,2,2,4,0.42,62.3,55.0,4.79,4.77,2.98,1103
3,4,3,4,1.01,60.9,60.0,6.47,6.43,3.93,6669
4,4,3,3,0.91,62.1,55.0,6.16,6.21,3.84,3287
12,2,2,7,0.33,61.4,56.0,4.44,4.49,2.74,810
2,0,0,5,0.9,57.5,66.0,6.3,6.25,3.61,3931
10,4,5,2,0.54,63.2,57.0,5.17,5.21,3.28,1135
2,2,1,5,1.56,60.5,57.0,7.56,7.5,4.56,12717
1,3,3,3,0.84,62.6,58.0,6.01,5.98,3.75,2573
3,3,5,2,1.21,62.1,56.0,6.92,6.76,4.25,5421
1,3,4,3,1.08,61.2,58.0,6.62,6.58,4.04,4717
9,3,6,4,0.32,61.7,58.0,4.38,4.4,2.71,421
7,4,2,3,1.01,62.5,58.0,6.39,6.41,4.0,4690
9,2,2,3,0.71,61.5,55.0,5.78,5.75,3.54,2668
10,4,3,3,1.26,61.3,55.0,6.94,7.0,4.27,6001
10,2,1,4,0.42,60.6,57.0,4.84,4.86,2.94,1177
0,2,0,2,0.31,62.3,54.0,4.37,4.33,2.71,732
10,2,3,3,0.93,61.0,54.0,6.35,6.32,3.87,3114
6,2,3,7,1.2,62.3,54.0,6.82,6.86,4.26,10812
10,2,5,7,0.3,62.3,53.7,4.29,4.32,2.68,532
8,3,1,3,1.33,62.5,58.0,6.99,7.03,4.38,6963
11,3,1,3,0.51,60.3,56.0,5.22,5.19,3.14,1205
2,4,4,4,0.91,61.7,56.0,6.22,6.25,3.85,4066
7,1,0,2,0.43,63.4,55.0,4.78,4.84,3.05,774
10,2,3,3,0.72,60.8,57.0,5.79,5.82,3.52,2449
1,0,4,0,0.85,61.0,61.0,6.2,6.0,3.73,1324
4,4,0,7,0.24,58.7,61.0,4.04,4.07,2.38,485
4,2,1,6,0.31,61.7,56.0,4.36,4.33,2.68,988
8,3,1,4,0.34,59.9,58.0,4.54,4.58,2.73,805
5,4,2,0,1.5,63.2,57.0,7.29,7.24,4.59,6028
3,2,2,4,0.3,61.7,56.0,4.34,4.32,2.67,731
1,4,1,3,1.01,63.3,58.0,6.37,6.3,4.01,4581
3,2,4,5,0.34,61.8,55.0,4.49,4.51,2.78,517
4,1,3,6,0.3,63.3,55.0,4.26,4.3,2.71,789
1,3,3,4,0.32,62.8,58.0,4.39,4.34,2.74,828
9,2,6,7,0.91,60.2,57.0,6.31,6.34,3.81,3826
5,1,2,2,0.7,57.2,63.0,5.84,5.87,3.35,2401
9,3,1,4,1.03,59.6,59.0,6.59,6.57,3.92,7817
11,2,3,7,0.51,62.0,57.0,5.1,5.13,3.17,1750
12,2,3,7,1.23,61.0,57.0,6.93,6.9,4.22,10304
2,3,2,5,1.0,58.6,61.0,6.53,6.5,3.82,6468
0,4,2,3,1.04,62.8,55.0,6.41,6.48,4.05,4244
7,2,4,3,1.53,62.4,58.0,7.32,7.38,4.59,8034
3,2,4,5,1.08,60.3,57.0,6.67,6.7,4.03,6411
10,2,0,2,1.03,61.6,55.0,6.49,6.53,4.01,5804
2,2,3,6,0.54,61.8,55.0,5.27,5.24,3.25,2236
6,2,2,7,0.38,60.3,55.0,4.69,4.79,2.86,1052
8,2,3,2,0.85,62.0,54.0,6.08,6.11,3.78,3084
10,3,3,3,0.51,58.6,59.0,5.3,5.25,3.09,1026
6,3,0,5,0.36,59.1,58.0,4.68,4.63,2.75,1094
10,0,2,3,0.96,66.3,62.0,6.27,5.95,4.07,2759
1,2,5,3,1.53,61.3,59.0,7.42,7.39,4.54,8062
12,0,5,3,2.0,65.0,57.0,8.01,7.96,5.19,9610
9,2,5,7,0.3,62.2,55.0,4.3,4.32,2.68,515
7,3,3,4,0.32,62.8,59.0,4.37,4.33,2.73,828
1,3,5,3,1.31,59.1,59.0,7.2,7.15,4.24,5744
8,3,5,5,2.08,58.9,61.0,8.36,8.35,4.92,18447
1,3,3,7,0.4,61.7,59.0,4.73,4.76,2.93,982
5,2,4,5,0.9,62.6,57.0,6.19,6.15,3.86,4007
10,2,1,2,1.06,58.8,57.0,6.71,6.66,3.93,5877
3,4,2,2,0.54,63.0,60.0,5.13,5.12,3.23,1356
10,2,5,5,0.58,62.0,54.0,5.35,5.39,3.33,1279
6,2,1,4,0.72,62.6,55.0,5.7,5.73,3.58,3275
6,2,4,5,1.58,62.7,56.0,7.44,7.39,4.65,11365
3,4,3,5,1.0,63.3,60.0,6.37,6.29,4.01,5600
1,2,4,6,0.3,62.3,55.0,4.3,4.33,2.69,665
9,3,3,3,1.2,59.2,60.0,6.92,6.9,4.09,5278
4,2,4,5,0.33,60.6,56.0,4.51,4.54,2.74,539
10,3,1,5,0.3,62.8,59.0,4.26,4.24,2.67,844
8,3,4,3,0.81,61.6,62.0,6.0,5.92,3.67,2313
3,2,3,2,0.82,60.7,57.0,6.07,6.06,3.68,3123
1,3,4,5,1.45,58.4,59.0,7.44,7.42,4.34,9216
6,2,5,5,0.3,61.6,57.0,4.28,4.33,2.65,438
1,2,1,3,1.04,61.4,56.0,6.5,6.56,4.01,4804
10,4,3,5,1.0,63.1,58.0,6.39,6.31,4.01,5723
3,2,3,2,0.52,62.4,55.0,5.15,5.17,3.22,1325
10,3,2,4,0.71,61.8,59.0,5.73,5.69,3.53,2790
4,2,5,2,1.01,60.2,59.0,6.49,6.54,3.92,4612
3,2,1,7,0.4,61.7,57.0,4.77,4.73,2.93,1056
10,4,3,5,0.51,62.4,62.0,5.07,5.09,3.17,1438
4,2,0,4,0.45,62.3,56.0,4.88,4.91,3.05,1330
1,4,5,5,2.02,63.1,55.0,8.0,8.09,5.08,17581
10,3,3,5,1.04,62.5,58.0,6.47,6.43,4.03,6290
6,2,5,7,1.05,61.8,54.0,6.55,6.57,4.05,5352
3,1,5,2,0.3,63.5,57.0,4.24,4.26,2.7,394
10,2,4,4,0.3,61.5,57.0,4.27,4.31,2.64,693
7,2,2,4,0.31,61.4,55.0,4.39,4.4,2.7,821
2,1,3,4,1.04,58.9,64.0,6.6,6.64,3.9,6151
8,4,0,3,2.02,60.6,57.0,8.19,8.25,4.98,15334
10,4,1,5,0.4,62.0,60.0,4.67,4.69,2.9,879
5,3,0,3,0.33,62.7,58.0,4.39,4.41,2.76,492
8,2,4,4,0.9,62.0,54.0,6.2,6.23,3.86,5013
9,2,5,5,0.72,60.3,57.0,5.82,5.86,3.52,3391
9,2,1,5,0.71,62.5,56.0,5.69,5.71,3.56,3304
2,2,3,5,1.08,62.4,55.0,6.62,6.55,4.11,6532
0,4,6,3,1.2,61.8,60.0,6.76,6.83,4.2,4580
0,3,3,4,1.46,62.3,58.0,7.25,7.2,4.5,12261
7,2,5,5,1.53,61.5,56.0,7.39,7.44,4.55,11434
7,2,4,5,1.59,60.7,61.0,7.56,7.5,4.57,11437
4,2,2,2,0.35,62.4,55.0,4.55,4.52,2.83,748
11,2,3,5,0.34,62.1,57.0,4.5,4.46,2.78,765
4,1,1,2,1.52,63.5,58.0,7.29,7.36,4.65,11075
10,2,0,6,0.43,62.3,56.0,4.81,4.82,3.0,1584
1,3,3,3,1.13,60.0,61.0,6.78,6.71,4.05,4518
1,1,1,2,0.32,63.5,56.0,4.34,4.38,2.77,524
10,3,2,2,0.43,60.6,59.0,4.87,4.84,2.94,1016
1,3,4,2,1.16,59.6,58.0,6.86,6.83,4.08,4814
7,4,1,7,1.0,61.9,61.0,6.38,6.42,3.96,7777
12,2,5,4,1.31,62.2,57.0,7.0,7.03,4.36,7751
1,3,0,3,0.6,62.0,57.0,5.43,5.35,3.34,1196
4,4,6,3,1.22,60.5,58.5,6.84,6.96,4.17,4861
6,2,3,5,0.35,61.3,56.0,4.54,4.58,2.8,646
1,2,3,5,1.05,61.9,56.0,6.56,6.52,4.05,6604
3,4,3,7,1.51,62.6,59.0,7.26,7.3,4.56,15110
3,4,4,2,1.02,61.6,58.0,6.49,6.54,4.01,4727
11,1,2,2,0.51,63.1,54.0,5.06,5.12,3.21,1220
3,3,0,5,0.3,60.4,59.0,4.33,4.35,2.62,710
1,3,1,3,0.4,62.9,59.0,4.69,4.66,2.94,855
3,4,1,2,1.0,59.2,59.0,6.49,6.55,3.86,5718
8,4,4,2,1.66,63.3,59.0,7.48,7.45,4.72,8831
10,3,3,3,2.01,59.4,62.0,8.27,8.22,4.9,14939
9,3,6,4,0.33,62.8,58.0,4.41,4.38,2.76,557
10,1,4,3,0.96,56.7,62.0,6.51,6.39,3.66,3454
3,0,1,4,0.91,64.5,58.0,6.14,6.1,3.95,4770
12,3,1,5,0.32,61.7,58.0,4.38,4.41,2.71,702
0,2,1,5,0.56,60.7,57.0,5.31,5.34,3.23,1819
7,2,0,5,0.33,61.8,56.0,4.44,4.4,2.73,1002
12,2,3,2,0.9,62.4,57.0,6.15,6.19,3.85,4059
12,3,4,7,0.31,62.4,58.0,4.31,4.28,2.68,802
10,2,2,5,0.31,62.3,55.0,4.37,4.33,2.71,802
0,2,0,2,0.4,60.8,57.0,4.77,4.81,2.91,772
11,3,2,5,0.35,62.1,60.0,4.51,4.45,2.78,906
0,4,4,3,0.98,62.1,59.0,6.33,6.39,3.95,3731
3,3,3,4,0.9,62.7,58.0,6.15,6.06,3.83,4579
9,4,6,5,0.4,62.9,57.0,4.7,4.75,2.97,596
3,2,5,2,1.23,61.1,58.0,6.86,6.91,4.21,6183
6,2,3,4,0.42,62.7,54.0,4.83,4.8,3.02,984
12,3,2,5,0.44,62.2,58.0,4.88,4.83,3.02,990
7,1,2,5,0.4,62.0,61.3,4.69,4.72,2.91,929
4,3,6,4,0.41,62.0,55.0,4.77,4.74,2.95,830
3,3,3,3,0.55,61.2,59.0,5.3,5.26,3.23,1069
12,2,1,5,0.51,60.9,56.0,5.15,5.2,3.15,1656
12,2,3,4,0.38,61.8,56.0,4.65,4.64,2.87,1069
3,3,1,5,0.55,59.1,60.0,5.35,5.31,3.15,1664
10,1,2,2,1.63,57.7,60.0,7.71,7.79,4.47,10901
4,3,5,4,1.58,61.1,59.0,7.52,7.44,4.57,10618
12,2,2,5,0.54,61.4,57.0,5.2,5.25,3.21,1662
1,2,5,1,0.37,60.7,56.0,4.64,4.68,2.83,754
3,4,3,6,0.52,62.3,55.0,5.13,5.15,3.2,2040
1,4,4,3,1.02,63.5,60.0,6.33,6.24,3.99,3998
10,3,3,5,1.51,60.4,58.0,7.38,7.43,4.47,11480
11,3,4,4,1.2,62.7,58.0,6.75,6.65,4.2,6727
2,1,1,3,1.07,60.0,62.0,6.57,6.62,3.96,4453
2,1,0,3,0.3,60.8,65.0,4.29,4.26,2.6,536
0,2,0,3,0.59,62.3,55.0,5.41,5.38,3.36,1572
12,3,0,5,1.07,61.3,59.0,6.61,6.53,4.03,7751
9,2,4,6,0.33,61.7,55.0,4.48,4.5,2.77,730
3,2,3,3,1.03,62.1,56.0,6.44,6.48,4.01,4407
2,4,4,4,0.9,60.5,63.0,6.13,6.16,3.72,4201
5,2,1,6,0.32,61.2,55.0,4.41,4.42,2.7,892
1,1,5,2,0.7,63.8,57.0,5.66,5.63,3.6,2142
6,2,4,3,0.85,61.8,54.0,6.07,6.1,3.76,2635
9,2,3,3,2.05,59.8,59.0,8.22,8.31,4.94,16446
10,4,2,4,0.7,61.8,56.0,5.63,5.7,3.5,2810
0,4,3,3,0.9,63.5,57.0,6.09,6.13,3.88,3350
0,4,6,7,0.43,63.6,56.0,4.78,4.85,3.06,774
12,2,4,4,0.3,62.5,56.0,4.24,4.27,2.66,526
11,3,0,5,0.3,62.8,59.0,4.28,4.26,2.68,911
1,3,6,3,2.0,61.9,55.0,8.09,8.06,5.0,11899
10,1,1,2,1.01,64.3,59.0,6.31,6.34,4.07,4766
9,2,4,2,1.08,62.2,57.0,6.6,6.56,4.09,4413
7,3,4,3,0.92,60.4,59.0,6.36,6.33,3.83,3174
2,2,0,2,0.32,62.5,54.0,4.41,4.39,2.75,756
6,2,3,5,0.5,61.7,54.0,5.14,5.16,3.18,1449
9,3,4,5,0.31,58.9,61.0,4.46,4.43,2.62,586
10,0,0,7,0.41,64.5,57.0,4.68,4.65,3.01,1089
2,2,0,6,0.43,62.3,56.0,4.82,4.81,3.0,1659
0,4,0,5,0.51,63.5,56.0,5.1,5.04,3.22,1793
0,2,1,6,0.71,61.9,55.0,5.73,5.77,3.56,4027
9,2,1,5,0.53,61.9,55.0,5.19,5.22,3.22,1721
3,2,2,5,0.57,61.6,56.0,5.34,5.37,3.3,1567
3,2,4,6,0.57,61.6,56.0,5.32,5.35,3.28,1961
0,2,3,5,0.28,62.2,54.0,4.21,4.24,2.63,497
2,4,3,2,0.3,63.2,55.0,4.29,4.26,2.7,536
1,1,0,3,1.01,63.5,61.0,6.33,6.37,4.03,4457
10,1,5,4,0.31,63.9,56.0,4.28,4.3,2.74,489
1,2,1,2,0.4,63.2,56.0,4.66,4.71,2.96,684
10,3,1,4,0.33,61.6,58.0,4.41,4.45,2.73,781
